Date;Open;High;Low;Close;Adj Close;Volume;Average
16-02-1990;20.780.001;20.780.001;20.780.001;20.780.001;20.780.001;0;20780001
20-02-1990;22.780.001;22.780.001;22.780.001;22.780.001;22.780.001;0;22780001
21-02-1990;23.889.999;23.889.999;23.889.999;23.889.999;23.889.999;0;23889999
22-02-1990;22.540.001;22.540.001;22.540.001;22.540.001;22.540.001;0;22540001
23-02-1990;23.690.001;23.690.001;23.690.001;23.690.001;23.690.001;0;23690001
26-02-1990;23.559.999;23.559.999;23.559.999;23.559.999;23.559.999;0;23559999
27-02-1990;22.690.001;22.690.001;22.690.001;22.690.001;22.690.001;0;22690001
28-02-1990;21.990.000;21.990.000;21.990.000;21.990.000;21.990.000;0;21990000
01-03-1990;21.900.000;21.900.000;21.900.000;21.900.000;21.900.000;0;21900000
02-03-1990;21.340.000;21.340.000;21.340.000;21.340.000;21.340.000;0;21340000
05-03-1990;22.030.001;22.030.001;22.030.001;22.030.001;22.030.001;0;22030001
06-03-1990;20.549.999;20.549.999;20.549.999;20.549.999;20.549.999;0;20549999
07-03-1990;19.100.000;19.100.000;19.100.000;19.100.000;19.100.000;0;19100000
08-03-1990;19.740.000;19.740.000;19.740.000;19.740.000;19.740.000;0;19740000
09-03-1990;20.299.999;20.299.999;20.299.999;20.299.999;20.299.999;0;20299999
12-03-1990;20.070.000;20.070.000;20.070.000;20.070.000;20.070.000;0;20070000
13-03-1990;21.049.999;21.049.999;21.049.999;21.049.999;21.049.999;0;21049999
14-03-1990;19.650.000;19.650.000;19.650.000;19.650.000;19.650.000;0;19650000
15-03-1990;18.809.999;18.809.999;18.809.999;18.809.999;18.809.999;0;18809999
16-03-1990;17.620.001;17.620.001;17.620.001;17.620.001;17.620.001;0;17620001
19-03-1990;18.290.001;18.290.001;18.290.001;18.290.001;18.290.001;0;18290001
20-03-1990;19.059.999;19.059.999;19.059.999;19.059.999;19.059.999;0;19059999
21-03-1990;20.100.000;20.100.000;20.100.000;20.100.000;20.100.000;0;20100000
22-03-1990;22.740.000;22.740.000;22.740.000;22.740.000;22.740.000;0;22740000
23-03-1990;20.459.999;20.459.999;20.459.999;20.459.999;20.459.999;0;20459999
26-03-1990;19.590.000;19.590.000;19.590.000;19.590.000;19.590.000;0;19590000
27-03-1990;21.010.000;21.010.000;21.010.000;21.010.000;21.010.000;0;21010000
28-03-1990;19.770.000;19.770.000;19.770.000;19.770.000;19.770.000;0;19770000
29-03-1990;18.459.999;18.459.999;18.459.999;18.459.999;18.459.999;0;18459999
30-03-1990;19.730.000;19.730.000;19.730.000;19.730.000;19.730.000;0;19730000
02-04-1990;22.840.000;22.840.000;22.840.000;22.840.000;22.840.000;0;22840000
03-04-1990;20.440.001;20.440.001;20.440.001;20.440.001;20.440.001;0;20440001
04-04-1990;22.030.001;22.030.001;22.030.001;22.030.001;22.030.001;0;22030001
05-04-1990;21.209.999;21.209.999;21.209.999;21.209.999;21.209.999;0;21209999
06-04-1990;21.760.000;21.760.000;21.760.000;21.760.000;21.760.000;0;21760000
09-04-1990;22.299.999;22.299.999;22.299.999;22.299.999;22.299.999;0;22299999
10-04-1990;21.690.001;21.690.001;21.690.001;21.690.001;21.690.001;0;21690001
11-04-1990;17.730.000;17.730.000;17.730.000;17.730.000;17.730.000;0;17730000
12-04-1990;19.799.999;19.799.999;19.799.999;19.799.999;19.799.999;0;19799999
16-04-1990;20.750.000;20.750.000;20.750.000;20.750.000;20.750.000;0;20750000
17-04-1990;20.379.999;20.379.999;20.379.999;20.379.999;20.379.999;0;20379999
18-04-1990;22.670.000;22.670.000;22.670.000;22.670.000;22.670.000;0;22670000
19-04-1990;22.459.999;22.459.999;22.459.999;22.459.999;22.459.999;0;22459999
20-04-1990;23.330.000;23.330.000;23.330.000;23.330.000;23.330.000;0;23330000
23-04-1990;24.160.000;24.160.000;24.160.000;24.160.000;24.160.000;0;24160000
24-04-1990;21.700.001;21.700.001;21.700.001;21.700.001;21.700.001;0;21700001
25-04-1990;20.860.001;20.860.001;20.860.001;20.860.001;20.860.001;0;20860001
26-04-1990;20.250.000;20.250.000;20.250.000;20.250.000;20.250.000;0;20250000
27-04-1990;22.190.001;22.190.001;22.190.001;22.190.001;22.190.001;0;22190001
30-04-1990;19.520.000;19.520.000;19.520.000;19.520.000;19.520.000;0;19520000
01-05-1990;18.430.000;18.430.000;18.430.000;18.430.000;18.430.000;0;18430000
02-05-1990;19.320.000;19.320.000;19.320.000;19.320.000;19.320.000;0;19320000
03-05-1990;17.809.999;17.809.999;17.809.999;17.809.999;17.809.999;0;17809999
04-05-1990;17.280.001;17.280.001;17.280.001;17.280.001;17.280.001;0;17280001
07-05-1990;17.650.000;17.650.000;17.650.000;17.650.000;17.650.000;0;17650000
08-05-1990;18.490.000;18.490.000;18.490.000;18.490.000;18.490.000;0;18490000
09-05-1990;18.639.999;18.639.999;18.639.999;18.639.999;18.639.999;0;18639999
10-05-1990;18.590.000;18.590.000;18.590.000;18.590.000;18.590.000;0;18590000
11-05-1990;19.809.999;19.809.999;19.809.999;19.809.999;19.809.999;0;19809999
14-05-1990;20.139.999;20.139.999;20.139.999;20.139.999;20.139.999;0;20139999
15-05-1990;19.490.000;19.490.000;19.490.000;19.490.000;19.490.000;0;19490000
16-05-1990;17.709.999;17.709.999;17.709.999;17.709.999;17.709.999;0;17709999
17-05-1990;17.270.000;17.270.000;17.270.000;17.270.000;17.270.000;0;17270000
18-05-1990;17.200.001;17.200.001;17.200.001;17.200.001;17.200.001;0;17200001
21-05-1990;16.719.999;16.719.999;16.719.999;16.719.999;16.719.999;0;16719999
22-05-1990;17.840.000;17.840.000;17.840.000;17.840.000;17.840.000;0;17840000
23-05-1990;17.180.000;17.180.000;17.180.000;17.180.000;17.180.000;0;17180000
24-05-1990;17.700.001;17.700.001;17.700.001;17.700.001;17.700.001;0;17700001
25-05-1990;17.320.000;17.320.000;17.320.000;17.320.000;17.320.000;0;17320000
29-05-1990;18.750.000;18.750.000;18.750.000;18.750.000;18.750.000;0;18750000
30-05-1990;17.440.001;17.440.001;17.440.001;17.440.001;17.440.001;0;17440001
31-05-1990;17.370.001;17.370.001;17.370.001;17.370.001;17.370.001;0;17370001
01-06-1990;17.090.000;17.090.000;17.090.000;17.090.000;17.090.000;0;17090000
04-06-1990;18.389.999;18.389.999;18.389.999;18.389.999;18.389.999;0;18389999
05-06-1990;18.969.999;18.969.999;18.969.999;18.969.999;18.969.999;0;18969999
06-06-1990;17.420.000;17.420.000;17.420.000;17.420.000;17.420.000;0;17420000
07-06-1990;16.879.999;16.879.999;16.879.999;16.879.999;16.879.999;0;16879999
08-06-1990;17.580.000;17.580.000;17.580.000;17.580.000;17.580.000;0;17580000
11-06-1990;16.340.000;16.340.000;16.340.000;16.340.000;16.340.000;0;16340000
12-06-1990;16.600.000;16.600.000;16.600.000;16.600.000;16.600.000;0;16600000
13-06-1990;17.379.999;17.379.999;17.379.999;17.379.999;17.379.999;0;17379999
14-06-1990;17.400.000;17.400.000;17.400.000;17.400.000;17.400.000;0;17400000
15-06-1990;15.900.000;15.900.000;15.900.000;15.900.000;15.900.000;0;15900000
18-06-1990;17.709.999;17.709.999;17.709.999;17.709.999;17.709.999;0;17709999
19-06-1990;15.230.000;15.230.000;15.230.000;15.230.000;15.230.000;0;15230000
20-06-1990;15.270.000;15.270.000;15.270.000;15.270.000;15.270.000;0;15270000
21-06-1990;14.720.000;14.720.000;14.720.000;14.720.000;14.720.000;0;14720000
22-06-1990;19.360.001;19.360.001;19.360.001;19.360.001;19.360.001;0;19360001
25-06-1990;17.059.999;17.059.999;17.059.999;17.059.999;17.059.999;0;17059999
26-06-1990;16.290.001;16.290.001;16.290.001;16.290.001;16.290.001;0;16290001
27-06-1990;16.000.000;16.000.000;16.000.000;16.000.000;16.000.000;0;16000000
28-06-1990;16.180.000;16.180.000;16.180.000;16.180.000;16.180.000;0;16180000
29-06-1990;15.500.000;15.500.000;15.500.000;15.500.000;15.500.000;0;15500000
02-07-1990;16.260.000;16.260.000;16.260.000;16.260.000;16.260.000;0;16260000
03-07-1990;16.110.001;16.110.001;16.110.001;16.110.001;16.110.001;0;16110001
05-07-1990;17.250.000;17.250.000;17.250.000;17.250.000;17.250.000;0;17250000
06-07-1990;16.410.000;16.410.000;16.410.000;16.410.000;16.410.000;0;16410000
09-07-1990;16.660.000;16.660.000;16.660.000;16.660.000;16.660.000;0;16660000
10-07-1990;16.920.000;16.920.000;16.920.000;16.920.000;16.920.000;0;16920000
11-07-1990;16.680.000;16.680.000;16.680.000;16.680.000;16.680.000;0;16680000
12-07-1990;17.059.999;17.059.999;17.059.999;17.059.999;17.059.999;0;17059999
13-07-1990;17.090.000;17.090.000;17.090.000;17.090.000;17.090.000;0;17090000
16-07-1990;16.750.000;16.750.000;16.750.000;16.750.000;16.750.000;0;16750000
17-07-1990;16.660.000;16.660.000;16.660.000;16.660.000;16.660.000;0;16660000
18-07-1990;18.900.000;18.900.000;18.900.000;18.900.000;18.900.000;0;18900000
19-07-1990;18.559.999;18.559.999;18.559.999;18.559.999;18.559.999;0;18559999
20-07-1990;15.630.000;15.630.000;15.630.000;15.630.000;15.630.000;0;15630000
23-07-1990;23.680.000;23.680.000;23.680.000;23.680.000;23.680.000;0;23680000
24-07-1990;21.790.001;21.790.001;21.790.001;21.790.001;21.790.001;0;21790001
25-07-1990;20.190.001;20.190.001;20.190.001;20.190.001;20.190.001;0;20190001
26-07-1990;20.260.000;20.260.000;20.260.000;20.260.000;20.260.000;0;20260000
27-07-1990;21.120.001;21.120.001;21.120.001;21.120.001;21.120.001;0;21120001
30-07-1990;21.160.000;21.160.000;21.160.000;21.160.000;21.160.000;0;21160000
31-07-1990;21.110.001;21.110.001;21.110.001;21.110.001;21.110.001;0;21110001
01-08-1990;21.639.999;21.639.999;21.639.999;21.639.999;21.639.999;0;21639999
02-08-1990;20.430.000;20.430.000;20.430.000;20.430.000;20.430.000;0;20430000
03-08-1990;28.740.000;28.740.000;28.740.000;28.740.000;28.740.000;0;28740000
06-08-1990;35.910.000;35.910.000;35.910.000;35.910.000;35.910.000;0;35910000
07-08-1990;32.750.000;32.750.000;32.750.000;32.750.000;32.750.000;0;32750000
08-08-1990;28.270.000;28.270.000;28.270.000;28.270.000;28.270.000;0;28270000
09-08-1990;24.389.999;24.389.999;24.389.999;24.389.999;24.389.999;0;24389999
10-08-1990;25.750.000;25.750.000;25.750.000;25.750.000;25.750.000;0;25750000
13-08-1990;25.740.000;25.740.000;25.740.000;25.740.000;25.740.000;0;25740000
14-08-1990;24.180.000;24.180.000;24.180.000;24.180.000;24.180.000;0;24180000
15-08-1990;23.309.999;23.309.999;23.309.999;23.309.999;23.309.999;0;23309999
16-08-1990;27.160.000;27.160.000;27.160.000;27.160.000;27.160.000;0;27160000
17-08-1990;27.530.001;27.530.001;27.530.001;27.530.001;27.530.001;0;27530001
20-08-1990;26.459.999;26.459.999;26.459.999;26.459.999;26.459.999;0;26459999
21-08-1990;28.900.000;28.900.000;28.900.000;28.900.000;28.900.000;0;28900000
22-08-1990;30.549.999;30.549.999;30.549.999;30.549.999;30.549.999;0;30549999
23-08-1990;36.470.001;36.470.001;36.470.001;36.470.001;36.470.001;0;36470001
24-08-1990;33.930.000;33.930.000;33.930.000;33.930.000;33.930.000;0;33930000
27-08-1990;29.629.999;29.629.999;29.629.999;29.629.999;29.629.999;0;29629999
28-08-1990;29.120.001;29.120.001;29.120.001;29.120.001;29.120.001;0;29120001
29-08-1990;27.379.999;27.379.999;27.379.999;27.379.999;27.379.999;0;27379999
30-08-1990;29.889.999;29.889.999;29.889.999;29.889.999;29.889.999;0;29889999
31-08-1990;29.900.000;29.900.000;29.900.000;29.900.000;29.900.000;0;29900000
04-09-1990;29.580.000;29.580.000;29.580.000;29.580.000;29.580.000;0;29580000
05-09-1990;28.520.000;28.520.000;28.520.000;28.520.000;28.520.000;0;28520000
06-09-1990;30.190.001;30.190.001;30.190.001;30.190.001;30.190.001;0;30190001
07-09-1990;28.730.000;28.730.000;28.730.000;28.730.000;28.730.000;0;28730000
10-09-1990;29.340.000;29.340.000;29.340.000;29.340.000;29.340.000;0;29340000
11-09-1990;28.379.999;28.379.999;28.379.999;28.379.999;28.379.999;0;28379999
12-09-1990;28.120.001;28.120.001;28.120.001;28.120.001;28.120.001;0;28120001
13-09-1990;29.330.000;29.330.000;29.330.000;29.330.000;29.330.000;0;29330000
14-09-1990;30.559.999;30.559.999;30.559.999;30.559.999;30.559.999;0;30559999
17-09-1990;29.549.999;29.549.999;29.549.999;29.549.999;29.549.999;0;29549999
18-09-1990;28.820.000;28.820.000;28.820.000;28.820.000;28.820.000;0;28820000
19-09-1990;27.879.999;27.879.999;27.879.999;27.879.999;27.879.999;0;27879999
20-09-1990;28.660.000;28.660.000;28.660.000;28.660.000;28.660.000;0;28660000
21-09-1990;30.040.001;30.040.001;30.040.001;30.040.001;30.040.001;0;30040001
24-09-1990;30.559.999;30.559.999;30.559.999;30.559.999;30.559.999;0;30559999
25-09-1990;28.809.999;28.809.999;28.809.999;28.809.999;28.809.999;0;28809999
26-09-1990;28.190.001;28.190.001;28.190.001;28.190.001;28.190.001;0;28190001
27-09-1990;28.670.000;28.670.000;28.670.000;28.670.000;28.670.000;0;28670000
28-09-1990;29.110.001;29.110.001;29.110.001;29.110.001;29.110.001;0;29110001
01-10-1990;28.059.999;28.059.999;28.059.999;28.059.999;28.059.999;0;28059999
02-10-1990;27.280.001;27.280.001;27.280.001;27.280.001;27.280.001;0;27280001
03-10-1990;27.900.000;27.900.000;27.900.000;27.900.000;27.900.000;0;27900000
04-10-1990;27.510.000;27.510.000;27.510.000;27.510.000;27.510.000;0;27510000
05-10-1990;27.850.000;27.850.000;27.850.000;27.850.000;27.850.000;0;27850000
08-10-1990;28.040.001;28.040.001;28.040.001;28.040.001;28.040.001;0;28040001
09-10-1990;30.709.999;30.709.999;30.709.999;30.709.999;30.709.999;0;30709999
10-10-1990;31.190.001;31.190.001;31.190.001;31.190.001;31.190.001;0;31190001
11-10-1990;33.980.000;33.980.000;33.980.000;33.980.000;33.980.000;0;33980000
12-10-1990;31.940.001;31.940.001;31.940.001;31.940.001;31.940.001;0;31940001
15-10-1990;31.639.999;31.639.999;31.639.999;31.639.999;31.639.999;0;31639999
16-10-1990;31.450.001;31.450.001;31.450.001;31.450.001;31.450.001;0;31450001
17-10-1990;31.370.001;31.370.001;31.370.001;31.370.001;31.370.001;0;31370001
18-10-1990;29.600.000;29.600.000;29.600.000;29.600.000;29.600.000;0;29600000
19-10-1990;27.860.001;27.860.001;27.860.001;27.860.001;27.860.001;0;27860001
22-10-1990;27.270.000;27.270.000;27.270.000;27.270.000;27.270.000;0;27270000
23-10-1990;27.570.000;27.570.000;27.570.000;27.570.000;27.570.000;0;27570000
24-10-1990;28.280.001;28.280.001;28.280.001;28.280.001;28.280.001;0;28280001
25-10-1990;29.040.001;29.040.001;29.040.001;29.040.001;29.040.001;0;29040001
26-10-1990;30.750.000;30.750.000;30.750.000;30.750.000;30.750.000;0;30750000
29-10-1990;31.540.001;31.540.001;31.540.001;31.540.001;31.540.001;0;31540001
30-10-1990;30.520.000;30.520.000;30.520.000;30.520.000;30.520.000;0;30520000
31-10-1990;30.040.001;30.040.001;30.040.001;30.040.001;30.040.001;0;30040001
01-11-1990;30.250.000;30.250.000;30.250.000;30.250.000;30.250.000;0;30250000
02-11-1990;30.030.001;30.030.001;30.030.001;30.030.001;30.030.001;0;30030001
05-11-1990;29.850.000;29.850.000;29.850.000;29.850.000;29.850.000;0;29850000
06-11-1990;29.110.001;29.110.001;29.110.001;29.110.001;29.110.001;0;29110001
07-11-1990;30.870.001;30.870.001;30.870.001;30.870.001;30.870.001;0;30870001
08-11-1990;30.790.001;30.790.001;30.790.001;30.790.001;30.790.001;0;30790001
09-11-1990;26.959.999;26.959.999;26.959.999;26.959.999;26.959.999;0;26959999
12-11-1990;25.600.000;25.600.000;25.600.000;25.600.000;25.600.000;0;25600000
13-11-1990;24.580.000;24.580.000;24.580.000;24.580.000;24.580.000;0;24580000
14-11-1990;22.889.999;22.889.999;22.889.999;22.889.999;22.889.999;0;22889999
15-11-1990;22.570.000;22.570.000;22.570.000;22.570.000;22.570.000;0;22570000
16-11-1990;21.340.000;21.340.000;21.340.000;21.340.000;21.340.000;0;21340000
19-11-1990;20.950.001;20.950.001;20.950.001;20.950.001;20.950.001;0;20950001
20-11-1990;20.090.000;20.090.000;20.090.000;20.090.000;20.090.000;0;20090000
21-11-1990;21.090.000;21.090.000;21.090.000;21.090.000;21.090.000;0;21090000
23-11-1990;20.980.000;20.980.000;20.980.000;20.980.000;20.980.000;0;20980000
26-11-1990;22.760.000;22.760.000;22.760.000;22.760.000;22.760.000;0;22760000
27-11-1990;22.860.001;22.860.001;22.860.001;22.860.001;22.860.001;0;22860001
28-11-1990;22.959.999;22.959.999;22.959.999;22.959.999;22.959.999;0;22959999
29-11-1990;23.910.000;23.910.000;23.910.000;23.910.000;23.910.000;0;23910000
30-11-1990;22.160.000;22.160.000;22.160.000;22.160.000;22.160.000;0;22160000
03-12-1990;22.290.001;22.290.001;22.290.001;22.290.001;22.290.001;0;22290001
04-12-1990;22.030.001;22.030.001;22.030.001;22.030.001;22.030.001;0;22030001
05-12-1990;20.940.001;20.940.001;20.940.001;20.940.001;20.940.001;0;20940001
06-12-1990;22.620.001;22.620.001;22.620.001;22.620.001;22.620.001;0;22620001
07-12-1990;22.590.000;22.590.000;22.590.000;22.590.000;22.590.000;0;22590000
10-12-1990;23.580.000;23.580.000;23.580.000;23.580.000;23.580.000;0;23580000
11-12-1990;23.750.000;23.750.000;23.750.000;23.750.000;23.750.000;0;23750000
12-12-1990;21.280.001;21.280.001;21.280.001;21.280.001;21.280.001;0;21280001
13-12-1990;23.049.999;23.049.999;23.049.999;23.049.999;23.049.999;0;23049999
14-12-1990;23.850.000;23.850.000;23.850.000;23.850.000;23.850.000;0;23850000
17-12-1990;24.850.000;24.850.000;24.850.000;24.850.000;24.850.000;0;24850000
18-12-1990;23.110.001;23.110.001;23.110.001;23.110.001;23.110.001;0;23110001
19-12-1990;23.080.000;23.080.000;23.080.000;23.080.000;23.080.000;0;23080000
20-12-1990;23.129.999;23.129.999;23.129.999;23.129.999;23.129.999;0;23129999
21-12-1990;22.660.000;22.660.000;22.660.000;22.660.000;22.660.000;0;22660000
24-12-1990;24.030.001;24.030.001;24.030.001;24.030.001;24.030.001;0;24030001
26-12-1990;24.180.000;24.180.000;24.180.000;24.180.000;24.180.000;0;24180000
27-12-1990;24.809.999;24.809.999;24.809.999;24.809.999;24.809.999;0;24809999
28-12-1990;25.049.999;25.049.999;25.049.999;25.049.999;25.049.999;0;25049999
31-12-1990;26.379.999;26.379.999;26.379.999;26.379.999;26.379.999;0;26379999
02-01-1991;26.620.001;26.620.001;26.620.001;26.620.001;26.620.001;0;26620001
03-01-1991;27.930.000;27.930.000;27.930.000;27.930.000;27.930.000;0;27930000
04-01-1991;27.190.001;27.190.001;27.190.001;27.190.001;27.190.001;0;27190001
07-01-1991;28.950.001;28.950.001;28.950.001;28.950.001;28.950.001;0;28950001
08-01-1991;30.379.999;30.379.999;30.379.999;30.379.999;30.379.999;0;30379999
09-01-1991;33.299.999;33.299.999;33.299.999;33.299.999;33.299.999;0;33299999
10-01-1991;31.330.000;31.330.000;31.330.000;31.330.000;31.330.000;0;31330000
11-01-1991;32.630.001;32.630.001;32.630.001;32.630.001;32.630.001;0;32630001
14-01-1991;36.200.001;36.200.001;36.200.001;36.200.001;36.200.001;0;36200001
15-01-1991;36.160.000;36.160.000;36.160.000;36.160.000;36.160.000;0;36160000
16-01-1991;33.200.001;33.200.001;33.200.001;33.200.001;33.200.001;0;33200001
17-01-1991;27.450.001;27.450.001;27.450.001;27.450.001;27.450.001;0;27450001
18-01-1991;25.389.999;25.389.999;25.389.999;25.389.999;25.389.999;0;25389999
21-01-1991;24.330.000;24.330.000;24.330.000;24.330.000;24.330.000;0;24330000
22-01-1991;24.900.000;24.900.000;24.900.000;24.900.000;24.900.000;0;24900000
23-01-1991;23.920.000;23.920.000;23.920.000;23.920.000;23.920.000;0;23920000
24-01-1991;22.860.001;22.860.001;22.860.001;22.860.001;22.860.001;0;22860001
25-01-1991;22.200.001;22.200.001;22.200.001;22.200.001;22.200.001;0;22200001
28-01-1991;23.049.999;23.049.999;23.049.999;23.049.999;23.049.999;0;23049999
29-01-1991;23.170.000;23.170.000;23.170.000;23.170.000;23.170.000;0;23170000
30-01-1991;21.370.001;21.370.001;21.370.001;21.370.001;21.370.001;0;21370001
31-01-1991;20.910.000;20.910.000;20.910.000;20.910.000;20.910.000;0;20910000
01-02-1991;21.040.001;21.040.001;21.040.001;21.040.001;21.040.001;0;21040001
04-02-1991;21.860.001;21.860.001;21.860.001;21.860.001;21.860.001;0;21860001
05-02-1991;21.459.999;21.459.999;21.459.999;21.459.999;21.459.999;0;21459999
06-02-1991;22.680.000;22.680.000;22.680.000;22.680.000;22.680.000;0;22680000
07-02-1991;23.600.000;23.600.000;23.600.000;23.600.000;23.600.000;0;23600000
08-02-1991;23.379.999;23.379.999;23.379.999;23.379.999;23.379.999;0;23379999
11-02-1991;22.559.999;22.559.999;22.559.999;22.559.999;22.559.999;0;22559999
12-02-1991;22.260.000;22.260.000;22.260.000;22.260.000;22.260.000;0;22260000
13-02-1991;20.860.001;20.860.001;20.860.001;20.860.001;20.860.001;0;20860001
14-02-1991;21.480.000;21.480.000;21.480.000;21.480.000;21.480.000;0;21480000
15-02-1991;19.570.000;19.570.000;19.570.000;19.570.000;19.570.000;0;19570000
19-02-1991;19.840.000;19.840.000;19.840.000;19.840.000;19.840.000;0;19840000
20-02-1991;22.260.000;22.260.000;22.260.000;22.260.000;22.260.000;0;22260000
21-02-1991;20.780.001;20.780.001;20.780.001;20.780.001;20.780.001;0;20780001
22-02-1991;21.010.000;21.010.000;21.010.000;21.010.000;21.010.000;0;21010000
25-02-1991;22.860.001;22.860.001;22.860.001;22.860.001;22.860.001;0;22860001
26-02-1991;20.379.999;20.379.999;20.379.999;20.379.999;20.379.999;0;20379999
27-02-1991;21.260.000;21.260.000;21.260.000;21.260.000;21.260.000;0;21260000
28-02-1991;21.230.000;21.230.000;21.230.000;21.230.000;21.230.000;0;21230000
01-03-1991;21.230.000;21.230.000;21.230.000;21.230.000;21.230.000;0;21230000
04-03-1991;20.860.001;20.860.001;20.860.001;20.860.001;20.860.001;0;20860001
05-03-1991;20.450.001;20.450.001;20.450.001;20.450.001;20.450.001;0;20450001
06-03-1991;20.549.999;20.549.999;20.549.999;20.549.999;20.549.999;0;20549999
07-03-1991;21.049.999;21.049.999;21.049.999;21.049.999;21.049.999;0;21049999
08-03-1991;20.809.999;20.809.999;20.809.999;20.809.999;20.809.999;0;20809999
11-03-1991;20.879.999;20.879.999;20.879.999;20.879.999;20.879.999;0;20879999
12-03-1991;18.820.000;18.820.000;18.820.000;18.820.000;18.820.000;0;18820000
13-03-1991;16.090.000;16.090.000;16.090.000;16.090.000;16.090.000;0;16090000
14-03-1991;14.940.000;14.940.000;14.940.000;14.940.000;14.940.000;0;14940000
15-03-1991;14.900.000;14.900.000;14.900.000;14.900.000;14.900.000;0;14900000
18-03-1991;15.790.000;15.790.000;15.790.000;15.790.000;15.790.000;0;15790000
19-03-1991;16.110.001;16.110.001;16.110.001;16.110.001;16.110.001;0;16110001
20-03-1991;16.040.001;16.040.001;16.040.001;16.040.001;16.040.001;0;16040001
21-03-1991;16.860.001;16.860.001;16.860.001;16.860.001;16.860.001;0;16860001
22-03-1991;16.490.000;16.490.000;16.490.000;16.490.000;16.490.000;0;16490000
25-03-1991;16.760.000;16.760.000;16.760.000;16.760.000;16.760.000;0;16760000
26-03-1991;16.309.999;16.309.999;16.309.999;16.309.999;16.309.999;0;16309999
27-03-1991;16.549.999;16.549.999;16.549.999;16.549.999;16.549.999;0;16549999
28-03-1991;16.879.999;16.879.999;16.879.999;16.879.999;16.879.999;0;16879999
01-04-1991;17.420.000;17.420.000;17.420.000;17.420.000;17.420.000;0;17420000
02-04-1991;17.400.000;17.400.000;17.400.000;17.400.000;17.400.000;0;17400000
03-04-1991;17.610.001;17.610.001;17.610.001;17.610.001;17.610.001;0;17610001
04-04-1991;18.010.000;18.010.000;18.010.000;18.010.000;18.010.000;0;18010000
05-04-1991;17.629.999;17.629.999;17.629.999;17.629.999;17.629.999;0;17629999
08-04-1991;17.410.000;17.410.000;17.410.000;17.410.000;17.410.000;0;17410000
09-04-1991;20.120.001;20.120.001;20.120.001;20.120.001;20.120.001;0;20120001
10-04-1991;19.730.000;19.730.000;19.730.000;19.730.000;19.730.000;0;19730000
11-04-1991;17.240.000;17.240.000;17.240.000;17.240.000;17.240.000;0;17240000
12-04-1991;18.450.001;18.450.001;18.450.001;18.450.001;18.450.001;0;18450001
15-04-1991;16.500.000;16.500.000;16.500.000;16.500.000;16.500.000;0;16500000
16-04-1991;15.820.000;15.820.000;15.820.000;15.820.000;15.820.000;0;15820000
17-04-1991;15.470.000;15.470.000;15.470.000;15.470.000;15.470.000;0;15470000
18-04-1991;16.260.000;16.260.000;16.260.000;16.260.000;16.260.000;0;16260000
19-04-1991;15.680.000;15.680.000;15.680.000;15.680.000;15.680.000;0;15680000
22-04-1991;16.780.001;16.780.001;16.780.001;16.780.001;16.780.001;0;16780001
23-04-1991;17.020.000;17.020.000;17.020.000;17.020.000;17.020.000;0;17020000
24-04-1991;16.719.999;16.719.999;16.719.999;16.719.999;16.719.999;0;16719999
25-04-1991;17.150.000;17.150.000;17.150.000;17.150.000;17.150.000;0;17150000
26-04-1991;17.270.000;17.270.000;17.270.000;17.270.000;17.270.000;0;17270000
29-04-1991;18.270.000;18.270.000;18.270.000;18.270.000;18.270.000;0;18270000
30-04-1991;18.240.000;18.240.000;18.240.000;18.240.000;18.240.000;0;18240000
01-05-1991;17.770.000;17.770.000;17.770.000;17.770.000;17.770.000;0;17770000
02-05-1991;17.520.000;17.520.000;17.520.000;17.520.000;17.520.000;0;17520000
03-05-1991;17.240.000;17.240.000;17.240.000;17.240.000;17.240.000;0;17240000
06-05-1991;17.920.000;17.920.000;17.920.000;17.920.000;17.920.000;0;17920000
07-05-1991;17.459.999;17.459.999;17.459.999;17.459.999;17.459.999;0;17459999
08-05-1991;17.780.001;17.780.001;17.780.001;17.780.001;17.780.001;0;17780001
09-05-1991;17.170.000;17.170.000;17.170.000;17.170.000;17.170.000;0;17170000
10-05-1991;17.540.001;17.540.001;17.540.001;17.540.001;17.540.001;0;17540001
13-05-1991;17.660.000;17.660.000;17.660.000;17.660.000;17.660.000;0;17660000
14-05-1991;18.000.000;18.000.000;18.000.000;18.000.000;18.000.000;0;18000000
15-05-1991;18.379.999;18.379.999;18.379.999;18.379.999;18.379.999;0;18379999
16-05-1991;17.240.000;17.240.000;17.240.000;17.240.000;17.240.000;0;17240000
17-05-1991;16.639.999;16.639.999;16.639.999;16.639.999;16.639.999;0;16639999
20-05-1991;17.100.000;17.100.000;17.100.000;17.100.000;17.100.000;0;17100000
21-05-1991;16.070.000;16.070.000;16.070.000;16.070.000;16.070.000;0;16070000
22-05-1991;16.160.000;16.160.000;16.160.000;16.160.000;16.160.000;0;16160000
23-05-1991;16.110.001;16.110.001;16.110.001;16.110.001;16.110.001;0;16110001
24-05-1991;15.230.000;15.230.000;15.230.000;15.230.000;15.230.000;0;15230000
28-05-1991;15.670.000;15.670.000;15.670.000;15.670.000;15.670.000;0;15670000
29-05-1991;15.900.000;15.900.000;15.900.000;15.900.000;15.900.000;0;15900000
30-05-1991;16.020.000;16.020.000;16.020.000;16.020.000;16.020.000;0;16020000
